Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"PIK3CA","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha","Protein Coding","52","GC03P179148","16.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CA"
"F3","Coagulation Factor III, Tissue Factor","Protein Coding","45","GC01M094530","16.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F3"
"RAD51","RAD51 Recombinase","Protein Coding","51","GC15P040694","16.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD51"
"IL13","Interleukin 13","Protein Coding","45","GC05P132656","16.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL13"
"AGT","Angiotensinogen","Protein Coding","49","GC01M230702","16.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGT"
"CDC73","Cell Division Cycle 73","Protein Coding","45","GC01P193090","15.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC73"
"RASA1","RAS P21 Protein Activator 1","Protein Coding","47","GC05P087267","15.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASA1"
"DSP","Desmoplakin","Protein Coding","50","GC06P007541","15.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSP"
"H2AC18","H2A Clustered Histone 18","Protein Coding","26","GC01M149914","15.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC18"
"JAK2","Janus Kinase 2","Protein Coding","54","GC09P004985","15.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK2"
"APP","Amyloid Beta Precursor Protein","Protein Coding","51","GC21M025880","15.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APP"
"AIRE","Autoimmune Regulator","Protein Coding","45","GC21P044285","15.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AIRE"
"ATRX","ATRX Chromatin Remodeler","Protein Coding","46","GC0XM077504","15.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATRX"
"MIR30E","MicroRNA 30e","RNA Gene","19","GC01P040754","15.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30E"
"PRL","Prolactin","Protein Coding","43","GC06M022230","15.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRL"
"MIR205","MicroRNA 205","RNA Gene","17","GC01P209432","15.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR205"
"NOD2","Nucleotide Binding Oligomerization Domain Containing 2","Protein Coding","48","GC16P050693","15.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOD2"
"MFN2","Mitofusin 2","Protein Coding","48","GC01P011980","15.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFN2"
"GSN","Gelsolin","Protein Coding","49","GC09P121207","15.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSN"
"BMPR2","Bone Morphogenetic Protein Receptor Type 2","Protein Coding","50","GC02P202376","15.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPR2"
"TYR","Tyrosinase","Protein Coding","46","GC11P089177","15.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYR"
"SERPINC1","Serpin Family C Member 1","Protein Coding","47","GC01M174131","15.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINC1"
"MIR29B1","MicroRNA 29b-1","RNA Gene","19","GC07M130877","15.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR29B1"
"FLNA","Filamin A","Protein Coding","49","GC0XM154348","15.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLNA"
"ACVRL1","Activin A Receptor Like Type 1","Protein Coding","49","GC12P051906","15.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACVRL1"
"CXCL12","C-X-C Motif Chemokine Ligand 12","Protein Coding","45","GC10M044370","15.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL12"
"CSF3","Colony Stimulating Factor 3","Protein Coding","41","GC17P040015","15.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF3"
"CCL5","C-C Motif Chemokine Ligand 5","Protein Coding","43","GC17M035871","15.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL5"
"KRT1","Keratin 1","Protein Coding","45","GC12M052674","15.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT1"
"MIR15B","MicroRNA 15b","RNA Gene","16","GC03P160404","15.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR15B"
"NLRP3","NLR Family Pyrin Domain Containing 3","Protein Coding","47","GC01P247415","15.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLRP3"
"USH2A","Usherin","Protein Coding","38","GC01M215622","15.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USH2A"
"MYLK","Myosin Light Chain Kinase","Protein Coding","52","GC03M123610","14.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYLK"
"CASP3","Caspase 3","Protein Coding","50","GC04M184627","14.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP3"
"CR2","Complement C3d Receptor 2","Protein Coding","45","GC01P207454","14.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CR2"
"RAB7A","RAB7A, Member RAS Oncogene Family","Protein Coding","47","GC03P128737","14.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB7A"
"CD8A","CD8a Molecule","Protein Coding","47","GC02M086784","14.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD8A"
"SELE","Selectin E","Protein Coding","44","GC01M169722","14.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELE"
"HTRA1","HtrA Serine Peptidase 1","Protein Coding","43","GC10P122461","14.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTRA1"
"SERPINA3","Serpin Family A Member 3","Protein Coding","43","GC14P094612","14.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA3"
"H19","H19 Imprinted Maternally Expressed Transcript","RNA Gene","25","GC11M001995","14.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H19"
"ITGB3","Integrin Subunit Beta 3","Protein Coding","49","GC17P047254","14.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB3"
"VWF","Von Willebrand Factor","Protein Coding","48","GC12M005917","14.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWF"
"G6PD","Glucose-6-Phosphate Dehydrogenase","Protein Coding","50","GC0XM154531","14.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PD"
"GP1BA","Glycoprotein Ib Platelet Subunit Alpha","Protein Coding","45","GC17P004932","14.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP1BA"
"BRCA2","BRCA2 DNA Repair Associated","Protein Coding","49","GC13P032315","14.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRCA2"
"PYGM","Glycogen Phosphorylase, Muscle Associated","Protein Coding","46","GC11M064746","14.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYGM"
"F8","Coagulation Factor VIII","Protein Coding","46","GC0XM154835","14.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F8"
"MMP1","Matrix Metallopeptidase 1","Protein Coding","52","GC11M102810","14.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"CHCHD10","Coiled-Coil-Helix-Coiled-Coil-Helix Domain Containing 10","Protein Coding","39","GC22M023765","14.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHCHD10"
"WNT3A","Wnt Family Member 3A","Protein Coding","47","GC01P228072","14.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT3A"
"BRCA1","BRCA1 DNA Repair Associated","Protein Coding","50","GC17M043044","14.1","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRCA1"
"MIR342","MicroRNA 342","RNA Gene","17","GC14P100109","14.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR342"
"APOH","Apolipoprotein H","Protein Coding","44","GC17M066212","14.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOH"
"PON2","Paraoxonase 2","Protein Coding","42","GC07M095404","13.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PON2"
"CNR1","Cannabinoid Receptor 1","Protein Coding","46","GC06M088139","13.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNR1"
"CAV1","Caveolin 1","Protein Coding","48","GC07P116524","13.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"SERPINE1","Serpin Family E Member 1","Protein Coding","50","GC07P101127","13.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1"
"MIR192","MicroRNA 192","RNA Gene","19","GC11M064891","13.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR192"
"TGFBI","Transforming Growth Factor Beta Induced","Protein Coding","45","GC05P136027","13.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFBI"
"HLA-DQB1","Major Histocompatibility Complex, Class II, DQ Beta 1","Protein Coding","44","GC06M032660","13.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DQB1"
"SMAD4","SMAD Family Member 4","Protein Coding","50","GC18P051028","13.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD4"
"OPRK1","Opioid Receptor Kappa 1","Protein Coding","45","GC08M053227","13.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRK1"
"DDC","Dopa Decarboxylase","Protein Coding","52","GC07M050458","13.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDC"
"LMNA","Lamin A/C","Protein Coding","47","GC01P156082","13.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNA"
"VDR","Vitamin D Receptor","Protein Coding","52","GC12M047841","13.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDR"
"ICOSLG","Inducible T Cell Costimulator Ligand","Protein Coding","38","GC21M044222","13.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICOSLG"
"IL5","Interleukin 5","Protein Coding","45","GC05M132541","13.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL5"
"PLAT","Plasminogen Activator, Tissue Type","Protein Coding","49","GC08M042174","13.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAT"
"ARSA","Arylsulfatase A","Protein Coding","47","GC22M050622","13.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARSA"
"EPO","Erythropoietin","Protein Coding","42","GC07P100720","13.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPO"
"PCSK9","Proprotein Convertase Subtilisin/Kexin Type 9","Protein Coding","50","GC01P055039","13.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK9"
"GFAP","Glial Fibrillary Acidic Protein","Protein Coding","47","GC17M044905","13.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP"
"FN1","Fibronectin 1","Protein Coding","50","GC02M215360","13.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FN1"
"GHRL","Ghrelin And Obestatin Prepropeptide","Protein Coding","43","GC03M010285","13.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHRL"
"APOC3","Apolipoprotein C3","Protein Coding","43","GC11P116829","13.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOC3"
"HNF1B","HNF1 Homeobox B","Protein Coding","45","GC17M037686","13.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF1B"
"BMP2","Bone Morphogenetic Protein 2","Protein Coding","46","GC20P006696","13.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP2"
"SYP","Synaptophysin","Protein Coding","43","GC0XM049187","13.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYP"
"COL2A1","Collagen Type II Alpha 1 Chain","Protein Coding","48","GC12M047972","13.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL2A1"
"CHST6","Carbohydrate Sulfotransferase 6","Protein Coding","43","GC16M075472","13.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHST6"
"CDH1","Cadherin 1","Protein Coding","50","GC16P068737","13.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH1"
"GAPDH","Glyceraldehyde-3-Phosphate Dehydrogenase","Protein Coding","48","GC12P006630","13.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAPDH"
"DAXX","Death Domain Associated Protein","Protein Coding","44","GC06M033318","13.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAXX"
"SELP","Selectin P","Protein Coding","46","GC01M169558","13.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"STAT1","Signal Transducer And Activator Of Transcription 1","Protein Coding","53","GC02M190964","13.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT1"
"THBD","Thrombomodulin","Protein Coding","44","GC20M023026","13.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THBD"
"VCAM1","Vascular Cell Adhesion Molecule 1","Protein Coding","46","GC01P100719","13.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"TNFSF11","TNF Superfamily Member 11","Protein Coding","47","GC13P042562","13.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFSF11"
"SLC6A3","Solute Carrier Family 6 Member 3","Protein Coding","50","GC05M001392","13.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A3"
"DDX41","DEAD-Box Helicase 41","Protein Coding","42","GC05M177511","13.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX41"
"MIR199A1","MicroRNA 199a-1","RNA Gene","17","GC19M010792","13.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR199A1"
"HP","Haptoglobin","Protein Coding","44","GC16P072089","13.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HP"
"SCN4A","Sodium Voltage-Gated Channel Alpha Subunit 4","Protein Coding","45","GC17M063938","13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN4A"
"HFE","Homeostatic Iron Regulator","Protein Coding","43","GC06P026087","12.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HFE"
"MVK","Mevalonate Kinase","Protein Coding","49","GC12P109573","12.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVK"
"NPPB","Natriuretic Peptide B","Protein Coding","44","GC01M011858","12.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPPB"
"ABCB1","ATP Binding Cassette Subfamily B Member 1","Protein Coding","51","GC07M087504","12.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB1"
"HMOX1","Heme Oxygenase 1","Protein Coding","52","GC22P035380","12.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX1"
"F13A1","Coagulation Factor XIII A Chain","Protein Coding","45","GC06M006144","12.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13A1"
"VIP","Vasoactive Intestinal Peptide","Protein Coding","45","GC06P152750","12.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VIP"
"HNF4A","Hepatocyte Nuclear Factor 4 Alpha","Protein Coding","50","GC20P044355","12.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF4A"
"GNRH1","Gonadotropin Releasing Hormone 1","Protein Coding","42","GC08M025419","12.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNRH1"
"CAT","Catalase","Protein Coding","50","GC11P034460","12.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAT"
"CXCR4","C-X-C Motif Chemokine Receptor 4","Protein Coding","52","GC02M136114","12.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR4"
"TAC1","Tachykinin Precursor 1","Protein Coding","43","GC07P097731","12.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAC1"
"KRT7","Keratin 7","Protein Coding","42","GC12P052232","12.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT7"
"TIMP1","TIMP Metallopeptidase Inhibitor 1","Protein Coding","45","GC0XP047583","12.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP1"
"MIR19A","MicroRNA 19a","RNA Gene","16","GC13P091426","12.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR19A"
"ERBB2","Erb-B2 Receptor Tyrosine Kinase 2","Protein Coding","54","GC17P039687","12.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERBB2"
"MIR16-1","MicroRNA 16-1","RNA Gene","20","GC13M050048","12.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR16-1"
"MTR","5-Methyltetrahydrofolate-Homocysteine Methyltransferase","Protein Coding","46","GC01P236795","12.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTR"
"TACR1","Tachykinin Receptor 1","Protein Coding","46","GC02M075010","12.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR1"
"ENO2","Enolase 2","Protein Coding","47","GC12P006913","12.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"PKD1","Polycystin 1, Transient Receptor Potential Channel Interacting","Protein Coding","45","GC16M002170","12.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKD1"
"TRPV4","Transient Receptor Potential Cation Channel Subfamily V Member 4","Protein Coding","49","GC12M109783","12.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPV4"
"GRIN2B","Glutamate Ionotropic Receptor NMDA Type Subunit 2B","Protein Coding","49","GC12M013437","12.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2B"
"HSPA4","Heat Shock Protein Family A (Hsp70) Member 4","Protein Coding","42","GC05P133051","12.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA4"
"CPOX","Coproporphyrinogen Oxidase","Protein Coding","43","GC03M098576","12.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPOX"
"PRF1","Perforin 1","Protein Coding","45","GC10M070597","12.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRF1"
"PGR","Progesterone Receptor","Protein Coding","50","GC11M100943","12.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR"
"PDCD10","Programmed Cell Death 10","Protein Coding","42","GC03M167683","12.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD10"
"CALCR","Calcitonin Receptor","Protein Coding","47","GC07M093424","12.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALCR"
"PTPN22","Protein Tyrosine Phosphatase Non-Receptor Type 22","Protein Coding","46","GC01M113813","12.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN22"
"GNAQ","G Protein Subunit Alpha Q","Protein Coding","49","GC09M077716","12.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAQ"
"MUC1","Mucin 1, Cell Surface Associated","Protein Coding","47","GC01M155185","12.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC1"
"WT1","WT1 Transcription Factor","Protein Coding","48","GC11M032365","12.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WT1"
"NFKB1","Nuclear Factor Kappa B Subunit 1","Protein Coding","53","GC04P102501","12.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1"
"PTPN11","Protein Tyrosine Phosphatase Non-Receptor Type 11","Protein Coding","53","GC12P112418","12.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN11"
"GNPTAB","N-Acetylglucosamine-1-Phosphate Transferase Subunits Alpha And Beta","Protein Coding","41","GC12M101745","12.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNPTAB"
"NOTCH1","Notch Receptor 1","Protein Coding","51","GC09M136582","12.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOTCH1"
"CHGA","Chromogranin A","Protein Coding","42","GC14P092923","12.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHGA"
"CEL","Carboxyl Ester Lipase","Protein Coding","46","GC09P133061","12.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEL"
"COL1A1","Collagen Type I Alpha 1 Chain","Protein Coding","50","GC17M050183","12.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL1A1"
"MB","Myoglobin","Protein Coding","43","GC22M035606","12.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MB"
"TLR9","Toll Like Receptor 9","Protein Coding","46","GC03M052222","11.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR9"
"HSPB1","Heat Shock Protein Family B (Small) Member 1","Protein Coding","51","GC07P076302","11.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB1"
"ESR2","Estrogen Receptor 2","Protein Coding","49","GC14M064084","11.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESR2"
"CD40","CD40 Molecule","Protein Coding","48","GC20P046118","11.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD40"
