Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"ATP7A","ATPase Copper Transporting Alpha","Protein Coding","45","GC0XP077924","5.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP7A"
"HMGA2","High Mobility Group AT-Hook 2","Protein Coding","45","GC12P065824","5.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGA2"
"WT1","WT1 Transcription Factor","Protein Coding","48","GC11M032365","5.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WT1"
"RET","Ret Proto-Oncogene","Protein Coding","53","GC10P043081","5.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RET"
"MUC16","Mucin 16, Cell Surface Associated","Protein Coding","36","GC19M008848","5.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC16"
"SDHB","Succinate Dehydrogenase Complex Iron Sulfur Subunit B","Protein Coding","47","GC01M017020","5.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHB"
"PDPN","Podoplanin","Protein Coding","40","GC01P013583","5.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDPN"
"SLC2A1","Solute Carrier Family 2 Member 1","Protein Coding","52","GC01M042925","5.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A1"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC07M140719","5.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"REST","RE1 Silencing Transcription Factor","Protein Coding","43","GC04P056907","5.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REST"
"GGA1","Golgi Associated, Gamma Adaptin Ear Containing, ARF Binding Protein 1","Protein Coding","40","GC22P037608","5.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGA1"
"IGFBP1","Insulin Like Growth Factor Binding Protein 1","Protein Coding","43","GC07P046473","5.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP1"
"TWIST1","Twist Family BHLH Transcription Factor 1","Protein Coding","45","GC07M019020","5.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TWIST1"
"MIR142","MicroRNA 142","RNA Gene","17","GC17M058331","5.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR142"
"CREB1","CAMP Responsive Element Binding Protein 1","Protein Coding","49","GC02P207529","5.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREB1"
"WNT4","Wnt Family Member 4","Protein Coding","47","GC01M022190","5.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT4"
"CSF3","Colony Stimulating Factor 3","Protein Coding","41","GC17P040015","5.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSF3"
"ATF3","Activating Transcription Factor 3","Protein Coding","44","GC01P212565","5.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF3"
"WWOX","WW Domain Containing Oxidoreductase","Protein Coding","47","GC16P078099","5.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WWOX"
"FGFR2","Fibroblast Growth Factor Receptor 2","Protein Coding","54","GC10M121478","5.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR2"
"DSP","Desmoplakin","Protein Coding","50","GC06P007541","5.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSP"
"BECN1","Beclin 1","Protein Coding","46","GC17M042810","5.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BECN1"
"TIMP3","TIMP Metallopeptidase Inhibitor 3","Protein Coding","45","GC22P032800","5.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP3"
"BCL2L1","BCL2 Like 1","Protein Coding","47","GC20M031664","5.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L1"
"MIR9-1","MicroRNA 9-1","RNA Gene","19","GC01M156420","5.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR9-1"
"E2F1","E2F Transcription Factor 1","Protein Coding","44","GC20M033675","5.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F1"
"CCN1","Cellular Communication Network Factor 1","Protein Coding","32","GC01P085581","5.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN1"
"MAPK14","Mitogen-Activated Protein Kinase 14","Protein Coding","52","GC06P046047","5.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14"
"CDKN3","Cyclin Dependent Kinase Inhibitor 3","Protein Coding","40","GC14P054398","5.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN3"
"KDR","Kinase Insert Domain Receptor","Protein Coding","53","GC04M055078","5.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDR"
"CYP17A1","Cytochrome P450 Family 17 Subfamily A Member 1","Protein Coding","49","GC10M102830","5.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP17A1"
"SP1","Sp1 Transcription Factor","Protein Coding","44","GC12P053380","5.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP1"
"NPM1","Nucleophosmin 1","Protein Coding","48","GC05P171387","5.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPM1"
"HSPB1","Heat Shock Protein Family B (Small) Member 1","Protein Coding","51","GC07P076302","5.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB1"
"BMP6","Bone Morphogenetic Protein 6","Protein Coding","43","GC06P007726","5.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP6"
"MIR196A1","MicroRNA 196a-1","RNA Gene","17","GC17M048632","5.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR196A1"
"SHH","Sonic Hedgehog Signaling Molecule","Protein Coding","49","GC07M155799","5.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHH"
"PRODH","Proline Dehydrogenase 1","Protein Coding","45","GC22M018912","5.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRODH"
"HDAC1","Histone Deacetylase 1","Protein Coding","49","GC01P032292","5.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC1"
"PLK1","Polo Like Kinase 1","Protein Coding","49","GC16P023869","5.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLK1"
"CCNA2","Cyclin A2","Protein Coding","45","GC04M121816","5.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNA2"
"GSK3B","Glycogen Synthase Kinase 3 Beta","Protein Coding","50","GC03M119821","5.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3B"
"AP1S1","Adaptor Related Protein Complex 1 Subunit Sigma 1","Protein Coding","39","GC07P101154","5.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP1S1"
"MAPK8","Mitogen-Activated Protein Kinase 8","Protein Coding","50","GC10P048306","5.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK8"
"KDM4C","Lysine Demethylase 4C","Protein Coding","41","GC09P006720","5.28","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM4C"
"EWSR1","EWS RNA Binding Protein 1","Protein Coding","43","GC22P029269","5.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EWSR1"
"HSPD1","Heat Shock Protein Family D (Hsp60) Member 1","Protein Coding","47","GC02M197486","5.27","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPD1"
"MLH1","MutL Homolog 1","Protein Coding","47","GC03P036993","5.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLH1"
"TSC1","TSC Complex Subunit 1","Protein Coding","48","GC09M132891","5.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC1"
"ICAM1","Intercellular Adhesion Molecule 1","Protein Coding","50","GC19P010270","5.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICAM1"
"MIR423","MicroRNA 423","RNA Gene","16","GC17P030117","5.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR423"
"CDC42","Cell Division Cycle 42","Protein Coding","52","GC01P022043","5.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC42"
"STUB1","STIP1 Homology And U-Box Containing Protein 1","Protein Coding","46","GC16P001253","5.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STUB1"
"CD44","CD44 Molecule (Indian Blood Group)","Protein Coding","47","GC11P035139","5.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD44"
"MGMT","O-6-Methylguanine-DNA Methyltransferase","Protein Coding","49","GC10P129467","5.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGMT"
"PTCH1","Patched 1","Protein Coding","50","GC09M095442","5.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTCH1"
"MIR192","MicroRNA 192","RNA Gene","19","GC11M064891","5.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR192"
"BSG","Basigin (Ok Blood Group)","Protein Coding","44","GC19P000571","5.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BSG"
"PKM","Pyruvate Kinase M1/2","Protein Coding","46","GC15M072199","5.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKM"
"IGF2R","Insulin Like Growth Factor 2 Receptor","Protein Coding","46","GC06P159969","5.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2R"
"PTTG1","PTTG1 Regulator Of Sister Chromatid Separation, Securin","Protein Coding","43","GC05P160422","5.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTTG1"
"NFE2L2","Nuclear Factor, Erythroid 2 Like 2","Protein Coding","47","GC02M177227","5.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2L2"
"MNT","MAX Network Transcriptional Repressor","Protein Coding","36","GC17M002384","5.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MNT"
"HSPA4","Heat Shock Protein Family A (Hsp70) Member 4","Protein Coding","42","GC05P133051","5.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA4"
"CHEK1","Checkpoint Kinase 1","Protein Coding","50","GC11P125625","5.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1"
"MTA1","Metastasis Associated 1","Protein Coding","42","GC14P105419","5.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTA1"
"EGR1","Early Growth Response 1","Protein Coding","43","GC05P138465","5.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGR1"
"CCN3","Cellular Communication Network Factor 3","Protein Coding","33","GC08P119416","5.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN3"
"PRKAR1A","Protein Kinase CAMP-Dependent Type I Regulatory Subunit Alpha","Protein Coding","52","GC17P068414","5.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAR1A"
"PDGFRA","Platelet Derived Growth Factor Receptor Alpha","Protein Coding","55","GC04P054229","5.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRA"
"AKT2","AKT Serine/Threonine Kinase 2","Protein Coding","54","GC19M040230","5.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT2"
"XRCC4","X-Ray Repair Cross Complementing 4","Protein Coding","43","GC05P083077","5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC4"
"EDN1","Endothelin 1","Protein Coding","47","GC06P012290","4.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDN1"
"PARP1","Poly(ADP-Ribose) Polymerase 1","Protein Coding","49","GC01M226360","4.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP1"
"SCIN","Scinderin","Protein Coding","38","GC07P012610","4.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCIN"
"RAC1","Rac Family Small GTPase 1","Protein Coding","50","GC07P006380","4.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC1"
"DNMT3A","DNA Methyltransferase 3 Alpha","Protein Coding","51","GC02M025228","4.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3A"
"NR1H2","Nuclear Receptor Subfamily 1 Group H Member 2","Protein Coding","47","GC19P050329","4.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1H2"
"RASSF1","Ras Association Domain Family Member 1","Protein Coding","43","GC03M050329","4.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF1"
"NFKB2","Nuclear Factor Kappa B Subunit 2","Protein Coding","52","GC10P102394","4.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB2"
"FH","Fumarate Hydratase","Protein Coding","46","GC01M241499","4.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FH"
"CLTC","Clathrin Heavy Chain","Protein Coding","48","GC17P059619","4.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLTC"
"PLAU","Plasminogen Activator, Urokinase","Protein Coding","52","GC10P073909","4.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAU"
"CCNB1","Cyclin B1","Protein Coding","47","GC05P069167","4.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNB1"
"MDK","Midkine","Protein Coding","43","GC11P046402","4.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDK"
"PIK3R1","Phosphoinositide-3-Kinase Regulatory Subunit 1","Protein Coding","51","GC05P068215","4.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3R1"
"XIAP","X-Linked Inhibitor Of Apoptosis","Protein Coding","49","GC0XP123859","4.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XIAP"
"CXXC5","CXXC Finger Protein 5","Protein Coding","38","GC05P139647","4.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXXC5"
"HDAC2","Histone Deacetylase 2","Protein Coding","52","GC06M113933","4.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC2"
"IL4","Interleukin 4","Protein Coding","46","GC05P132673","4.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL4"
"CCNE1","Cyclin E1","Protein Coding","47","GC19P029811","4.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNE1"
"ACTB","Actin Beta","Protein Coding","48","GC07M005527","4.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTB"
"CDX2","Caudal Type Homeobox 2","Protein Coding","43","GC13M027962","4.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDX2"
"HGF","Hepatocyte Growth Factor","Protein Coding","52","GC07M081699","4.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HGF"
"SOX4","SRY-Box Transcription Factor 4","Protein Coding","44","GC06P021593","4.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX4"
"DKK1","Dickkopf WNT Signaling Pathway Inhibitor 1","Protein Coding","45","GC10P052314","4.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DKK1"
"CAV1","Caveolin 1","Protein Coding","48","GC07P116524","4.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"BMI1","BMI1 Proto-Oncogene, Polycomb Ring Finger","Protein Coding","43","GC10P022326","4.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMI1"
"NANOG","Nanog Homeobox","Protein Coding","40","GC12P007787","4.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NANOG"
"SOD1","Superoxide Dismutase 1","Protein Coding","52","GC21P031659","4.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD1"
"GNAS","GNAS Complex Locus","Protein Coding","50","GC20P058839","4.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAS"
"FBXW7","F-Box And WD Repeat Domain Containing 7","Protein Coding","44","GC04M152321","4.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXW7"
"SERPINE1","Serpin Family E Member 1","Protein Coding","50","GC07P101127","4.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1"
"GPC3","Glypican 3","Protein Coding","46","GC0XM133535","4.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPC3"
"KITLG","KIT Ligand","Protein Coding","44","GC12M088492","4.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KITLG"
"CDK5","Cyclin Dependent Kinase 5","Protein Coding","52","GC07M151053","4.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK5"
"GGA3","Golgi Associated, Gamma Adaptin Ear Containing, ARF Binding Protein 3","Protein Coding","40","GC17M075225","4.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGA3"
"GLI1","GLI Family Zinc Finger 1","Protein Coding","47","GC12P057460","4.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI1"
"ATP7B","ATPase Copper Transporting Beta","Protein Coding","47","GC13M051905","4.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP7B"
"FOXA2","Forkhead Box A2","Protein Coding","44","GC20M022581","4.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXA2"
"FAS","Fas Cell Surface Death Receptor","Protein Coding","50","GC10P088969","4.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS"
"HMOX1","Heme Oxygenase 1","Protein Coding","52","GC22P035380","4.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMOX1"
"SQSTM1","Sequestosome 1","Protein Coding","49","GC05P179806","4.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SQSTM1"
"ACTN4","Actinin Alpha 4","Protein Coding","46","GC19P038647","4.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTN4"
"KRT1","Keratin 1","Protein Coding","45","GC12M052674","4.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT1"
"AKT3","AKT Serine/Threonine Kinase 3","Protein Coding","53","GC01M243488","4.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT3"
"YY1","YY1 Transcription Factor","Protein Coding","48","GC14P100238","4.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YY1"
"SNX1","Sorting Nexin 1","Protein Coding","40","GC15P064094","4.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX1"
"PVT1","Pvt1 Oncogene","RNA Gene","23","GC08P127805","4.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PVT1"
"FN1","Fibronectin 1","Protein Coding","50","GC02M215360","4.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FN1"
"TRIP13","Thyroid Hormone Receptor Interactor 13","Protein Coding","40","GC05P000892","4.61","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIP13"
"GCC2","GRIP And Coiled-Coil Domain Containing 2","Protein Coding","36","GC02P108432","4.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCC2"
"ZEB1","Zinc Finger E-Box Binding Homeobox 1","Protein Coding","48","GC10P031318","4.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB1"
"HNF1A","HNF1 Homeobox A","Protein Coding","46","GC12P120978","4.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF1A"
"FBN1","Fibrillin 1","Protein Coding","45","GC15M048408","4.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBN1"
"AP1B1","Adaptor Related Protein Complex 1 Subunit Beta 1","Protein Coding","41","GC22M029327","4.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP1B1"
"EEF1AKNMT","EEF1A Lysine And N-Terminal Methyltransferase","Protein Coding","30","GC01P171782","4.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1AKNMT"
"GATA4","GATA Binding Protein 4","Protein Coding","48","GC08P011676","4.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA4"
"GSTP1","Glutathione S-Transferase Pi 1","Protein Coding","49","GC11P067583","4.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTP1"
"TGFA","Transforming Growth Factor Alpha","Protein Coding","46","GC02M070447","4.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFA"
"SKP2","S-Phase Kinase Associated Protein 2","Protein Coding","44","GC05P036103","4.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP2"
"PRL","Prolactin","Protein Coding","43","GC06M022230","4.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRL"
"CCL2","C-C Motif Chemokine Ligand 2","Protein Coding","49","GC17P034255","4.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL2"
"PRKD1","Protein Kinase D1","Protein Coding","49","GC14M029576","4.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKD1"
"COMT","Catechol-O-Methyltransferase","Protein Coding","50","GC22P019941","4.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMT"
"PTPN11","Protein Tyrosine Phosphatase Non-Receptor Type 11","Protein Coding","53","GC12P112418","4.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN11"
"MSH2","MutS Homolog 2","Protein Coding","48","GC02P047402","4.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH2"
"STAT5A","Signal Transducer And Activator Of Transcription 5A","Protein Coding","46","GC17P042287","4.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT5A"
"GOLGA4","Golgin A4","Protein Coding","35","GC03P037243","4.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGA4"
"NOS2","Nitric Oxide Synthase 2","Protein Coding","49","GC17M027756","4.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS2"
