Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"RPS27","Ribosomal Protein S27","Protein Coding","42","GC01P153991","14.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27"
"ACTA2","Actin Alpha 2, Smooth Muscle","Protein Coding","47","GC10M088935","14.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA2"
"ABCA1","ATP Binding Cassette Subfamily A Member 1","Protein Coding","47","GC09M104781","14.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA1"
"TCN2","Transcobalamin 2","Protein Coding","43","GC22P030606","14.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCN2"
"SLC40A1","Solute Carrier Family 40 Member 1","Protein Coding","45","GC02M189560","14.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC40A1"
"IL18","Interleukin 18","Protein Coding","44","GC11M112143","14.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL18"
"UNC13D","Unc-13 Homolog D","Protein Coding","43","GC17M075827","14.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC13D"
"CXCL12","C-X-C Motif Chemokine Ligand 12","Protein Coding","45","GC10M044370","14.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL12"
"APOB","Apolipoprotein B","Protein Coding","45","GC02M020956","14.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOB"
"HPRT1","Hypoxanthine Phosphoribosyltransferase 1","Protein Coding","47","GC0XP134460","14.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPRT1"
"RPS14","Ribosomal Protein S14","Protein Coding","43","GC05M150443","14.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS14"
"PRKAR1A","Protein Kinase CAMP-Dependent Type I Regulatory Subunit Alpha","Protein Coding","52","GC17P068414","14.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAR1A"
"RPS29","Ribosomal Protein S29","Protein Coding","41","GC14M049570","14.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS29"
"IL3","Interleukin 3","Protein Coding","43","GC05P132060","14.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL3"
"CR2","Complement C3d Receptor 2","Protein Coding","45","GC01P207454","14.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CR2"
"RPL18","Ribosomal Protein L18","Protein Coding","43","GC19M048615","14.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL18"
"NOP10","NOP10 Ribonucleoprotein","Protein Coding","39","GC15M034341","14.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOP10"
"LPIN2","Lipin 2","Protein Coding","42","GC18M002906","14.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPIN2"
"CTC1","CST Telomere Replication Complex Component 1","Protein Coding","34","GC17M008779","14.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTC1"
"NHP2","NHP2 Ribonucleoprotein","Protein Coding","43","GC05M178149","14.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NHP2"
"MUC1","Mucin 1, Cell Surface Associated","Protein Coding","47","GC01M155185","14.31","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC1"
"RHAG","Rh Associated Glycoprotein","Protein Coding","44","GC06M049605","14.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHAG"
"SERPINC1","Serpin Family C Member 1","Protein Coding","47","GC01M174131","14.3","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINC1"
"KCNN4","Potassium Calcium-Activated Channel Subfamily N Member 4","Protein Coding","48","GC19M043767","14.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN4"
"FLT3","Fms Related Receptor Tyrosine Kinase 3","Protein Coding","53","GC13M028003","14.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT3"
"MTOR","Mechanistic Target Of Rapamycin Kinase","Protein Coding","53","GC01M011106","14.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTOR"
"RPL35","Ribosomal Protein L35","Protein Coding","45","GC09M124857","14.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL35"
"HSPA4","Heat Shock Protein Family A (Hsp70) Member 4","Protein Coding","42","GC05P133051","14.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA4"
"HLA-B","Major Histocompatibility Complex, Class I, B","Protein Coding","45","GC06M031289","14.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-B"
"TYMP","Thymidine Phosphorylase","Protein Coding","46","GC22M050525","14.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYMP"
"ZNF276","Zinc Finger Protein 276","Protein Coding","35","GC16P089720","13.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF276"
"NRAS","NRAS Proto-Oncogene, GTPase","Protein Coding","50","GC01M114704","13.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRAS"
"RTEL1","Regulator Of Telomere Elongation Helicase 1","Protein Coding","41","GC20P063658","13.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTEL1"
"CASP3","Caspase 3","Protein Coding","50","GC04M184627","13.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP3"
"SLC2A1","Solute Carrier Family 2 Member 1","Protein Coding","52","GC01M042925","13.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A1"
"F3","Coagulation Factor III, Tissue Factor","Protein Coding","45","GC01M094530","13.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F3"
"FGFR1","Fibroblast Growth Factor Receptor 1","Protein Coding","55","GC08M038400","13.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR1"
"MIR144","MicroRNA 144","RNA Gene","14","GC17M029703","13.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR144"
"IL17A","Interleukin 17A","Protein Coding","42","GC06P052186","13.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL17A"
"PPARG","Peroxisome Proliferator Activated Receptor Gamma","Protein Coding","53","GC03P012287","13.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG"
"NPM1","Nucleophosmin 1","Protein Coding","48","GC05P171387","13.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPM1"
"CAT","Catalase","Protein Coding","50","GC11P034460","13.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAT"
"GCLC","Glutamate-Cysteine Ligase Catalytic Subunit","Protein Coding","43","GC06M053497","13.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCLC"
"RPS15A","Ribosomal Protein S15a","Protein Coding","42","GC16M018781","13.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS15A"
"NT5C3A","5'-Nucleotidase, Cytosolic IIIA","Protein Coding","41","GC07M033014","13.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5C3A"
"APOE","Apolipoprotein E","Protein Coding","50","GC19P044906","13.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOE"
"SOD1","Superoxide Dismutase 1","Protein Coding","52","GC21P031659","13.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD1"
"MAD2L2","Mitotic Arrest Deficient 2 Like 2","Protein Coding","44","GC01M011674","13.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAD2L2"
"HSPA9","Heat Shock Protein Family A (Hsp70) Member 9","Protein Coding","47","GC05M138554","13.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA9"
"RPL27","Ribosomal Protein L27","Protein Coding","42","GC17P042998","13.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL27"
"STXBP2","Syntaxin Binding Protein 2","Protein Coding","45","GC19P007637","13.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STXBP2"
"KITLG","KIT Ligand","Protein Coding","44","GC12M088492","13.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KITLG"
"MIR155","MicroRNA 155","RNA Gene","16","GC21P025573","13.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR155"
"UROS","Uroporphyrinogen III Synthase","Protein Coding","43","GC10M125784","13.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UROS"
"XRCC2","X-Ray Repair Cross Complementing 2","Protein Coding","41","GC07M152644","13.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC2"
"FAAP24","FA Core Complex Associated Protein 24","Protein Coding","30","GC19P032974","13.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAAP24"
"ANK1","Ankyrin 1","Protein Coding","43","GC08M041653","13.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANK1"
"IGF2","Insulin Like Growth Factor 2","Protein Coding","47","GC11M002130","13.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2"
"BMP6","Bone Morphogenetic Protein 6","Protein Coding","43","GC06P007726","13.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP6"
"ACE","Angiotensin I Converting Enzyme","Protein Coding","49","GC17P063477","13.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE"
"MIR126","MicroRNA 126","RNA Gene","20","GC09P136670","12.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR126"
"FAAP20","FA Core Complex Associated Protein 20","Protein Coding","27","GC01M002185","12.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAAP20"
"IQCB1","IQ Motif Containing B1","Protein Coding","41","GC03M121769","12.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCB1"
"KRT10","Keratin 10","Protein Coding","42","GC17M040818","12.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT10"
"BHLHE40","Basic Helix-Loop-Helix Family Member E40","Protein Coding","41","GC03P004997","12.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BHLHE40"
"CBS","Cystathionine Beta-Synthase","Protein Coding","48","GC21M043053","12.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBS"
"CD28","CD28 Molecule","Protein Coding","46","GC02P203706","12.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD28"
"RPS6","Ribosomal Protein S6","Protein Coding","44","GC09M019366","12.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6"
"MMP9","Matrix Metallopeptidase 9","Protein Coding","53","GC20P046008","12.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP9"
"EPB41","Erythrocyte Membrane Protein Band 4.1","Protein Coding","45","GC01P028887","12.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPB41"
"GLA","Galactosidase Alpha","Protein Coding","49","GC0XM101397","12.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLA"
"SRP72","Signal Recognition Particle 72","Protein Coding","39","GC04P056466","12.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRP72"
"MTHFD1","Methylenetetrahydrofolate Dehydrogenase, Cyclohydrolase And Formyltetrahydrofolate Synthetase 1","Protein Coding","45","GC14P064388","12.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTHFD1"
"PRL","Prolactin","Protein Coding","43","GC06M022230","12.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRL"
"MVK","Mevalonate Kinase","Protein Coding","49","GC12P109573","12.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVK"
"ALAD","Aminolevulinate Dehydratase","Protein Coding","46","GC09M113386","12.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALAD"
"SMARCB1","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily B, Member 1","Protein Coding","45","GC22P023786","12.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCB1"
"TMEM67","Transmembrane Protein 67","Protein Coding","36","GC08P093754","12.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM67"
"FN1","Fibronectin 1","Protein Coding","50","GC02M215360","12.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FN1"
"KRT1","Keratin 1","Protein Coding","45","GC12M052674","12.51","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT1"
"ATR","ATR Serine/Threonine Kinase","Protein Coding","52","GC03M142449","12.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATR"
"SELP","Selectin P","Protein Coding","46","GC01M169558","12.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELP"
"RASA1","RAS P21 Protein Activator 1","Protein Coding","47","GC05P087267","12.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASA1"
"TCIRG1","T Cell Immune Regulator 1, ATPase H+ Transporting V0 Subunit A3","Protein Coding","44","GC11P068038","12.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCIRG1"
"MIR150","MicroRNA 150","RNA Gene","20","GC19M049500","12.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR150"
"CASR","Calcium Sensing Receptor","Protein Coding","50","GC03P122183","12.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASR"
"CD8A","CD8a Molecule","Protein Coding","47","GC02M086784","12.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD8A"
"CHEK2","Checkpoint Kinase 2","Protein Coding","53","GC22M028687","12.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK2"
"CASP10","Caspase 10","Protein Coding","48","GC02P201182","12.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP10"
"MIR17","MicroRNA 17","RNA Gene","19","GC13P091350","12.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR17"
"CP","Ceruloplasmin","Protein Coding","48","GC03M149162","12.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CP"
"TEK","TEK Receptor Tyrosine Kinase","Protein Coding","50","GC09P027109","12.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEK"
"UMPS","Uridine Monophosphate Synthetase","Protein Coding","45","GC03P124730","12.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UMPS"
"ATP7A","ATPase Copper Transporting Alpha","Protein Coding","45","GC0XP077924","12.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP7A"
"CCL2","C-C Motif Chemokine Ligand 2","Protein Coding","49","GC17P034255","12.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL2"
"EDN1","Endothelin 1","Protein Coding","47","GC06P012290","12.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDN1"
"STIM1","Stromal Interaction Molecule 1","Protein Coding","49","GC11P003855","12.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STIM1"
"ASXL1","ASXL Transcriptional Regulator 1","Protein Coding","43","GC20P032359","12.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASXL1"
"FTL","Ferritin Light Chain","Protein Coding","47","GC19P048965","12.19","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTL"
"ADAMTS13","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 13","Protein Coding","46","GC09P133414","12.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS13"
"IL2RB","Interleukin 2 Receptor Subunit Beta","Protein Coding","48","GC22M037125","12.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2RB"
"EGFR","Epidermal Growth Factor Receptor","Protein Coding","54","GC07P055019","12.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGFR"
"SMAD4","SMAD Family Member 4","Protein Coding","50","GC18P051028","12.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD4"
"GYPA","Glycophorin A (MNS Blood Group)","Protein Coding","43","GC04M144109","12.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GYPA"
"BMPR2","Bone Morphogenetic Protein Receptor Type 2","Protein Coding","50","GC02P202376","12.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMPR2"
"AK1","Adenylate Kinase 1","Protein Coding","47","GC09M127866","12.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AK1"
"TLR4","Toll Like Receptor 4","Protein Coding","50","GC09P117704","12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR4"
"ANGPT1","Angiopoietin 1","Protein Coding","46","GC08M107246","11.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPT1"
"TBX21","T-Box Transcription Factor 21","Protein Coding","46","GC17P047733","11.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX21"
"EPHB4","EPH Receptor B4","Protein Coding","52","GC07M100803","11.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB4"
"CALR","Calreticulin","Protein Coding","51","GC19P012938","11.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALR"
"GAST","Gastrin","Protein Coding","40","GC17P041712","11.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAST"
"WT1","WT1 Transcription Factor","Protein Coding","48","GC11M032365","11.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WT1"
"ISCU","Iron-Sulfur Cluster Assembly Enzyme","Protein Coding","43","GC12P108561","11.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISCU"
"ZAP70","Zeta Chain Of T Cell Receptor Associated Protein Kinase 70","Protein Coding","52","GC02P097696","11.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZAP70"
"HLA-A","Major Histocompatibility Complex, Class I, A","Protein Coding","46","GC06P033211","11.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-A"
"RUNX1","RUNX Family Transcription Factor 1","Protein Coding","49","GC21M034787","11.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX1"
"TLR9","Toll Like Receptor 9","Protein Coding","46","GC03M052222","11.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR9"
"SRC","SRC Proto-Oncogene, Non-Receptor Tyrosine Kinase","Protein Coding","52","GC20P037344","11.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRC"
"STAT4","Signal Transducer And Activator Of Transcription 4","Protein Coding","46","GC02M191029","11.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT4"
"TREX1","Three Prime Repair Exonuclease 1","Protein Coding","42","GC03P048466","11.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TREX1"
"LIG4","DNA Ligase 4","Protein Coding","48","GC13M108207","11.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG4"
"CTSK","Cathepsin K","Protein Coding","49","GC01M150796","11.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSK"
"FTH1","Ferritin Heavy Chain 1","Protein Coding","50","GC11M061959","11.54","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTH1"
"PCNT","Pericentrin","Protein Coding","42","GC21P046324","11.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNT"
"TNFRSF11A","TNF Receptor Superfamily Member 11a","Protein Coding","46","GC18P062325","11.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11A"
"MMP1","Matrix Metallopeptidase 1","Protein Coding","52","GC11M102810","11.48","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"RHD","Rh Blood Group D Antigen","Protein Coding","40","GC01P025272","11.47","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHD"
"SST","Somatostatin","Protein Coding","42","GC03M187668","11.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SST"
"MIR223","MicroRNA 223","RNA Gene","19","GC0XP066018","11.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR223"
"FBXL4","F-Box And Leucine Rich Repeat Protein 4","Protein Coding","40","GC06M098868","11.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXL4"
"MYH11","Myosin Heavy Chain 11","Protein Coding","46","GC16M015704","11.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH11"
"ACD","ACD Shelterin Complex Subunit And Telomerase Recruitment Factor","Protein Coding","43","GC16M067658","11.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACD"
"IL13","Interleukin 13","Protein Coding","45","GC05P132656","11.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL13"
"MT-CO1","Mitochondrially Encoded Cytochrome C Oxidase I","Protein Coding","34","GCMTP005906","11.32","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-CO1"
