Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC07M140719","46.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"B2M","Beta-2-Microglobulin","Protein Coding","49","GC15P044711","46.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B2M"
"CREBBP","CREB Binding Protein","Protein Coding","52","GC16M003726","46.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREBBP"
"ATM","ATM Serine/Threonine Kinase","Protein Coding","53","GC11P108222","46.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATM"
"AGER","Advanced Glycosylation End-Product Specific Receptor","Protein Coding","44","GC06M032180","46.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGER"
"LRP5","LDL Receptor Related Protein 5","Protein Coding","49","GC11P068298","46.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP5"
"TTR","Transthyretin","Protein Coding","49","GC18P031557","46.22","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTR"
"ACVRL1","Activin A Receptor Like Type 1","Protein Coding","49","GC12P051906","46.07","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACVRL1"
"TNFRSF11B","TNF Receptor Superfamily Member 11b","Protein Coding","47","GC08M118923","46.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11B"
"MMP14","Matrix Metallopeptidase 14","Protein Coding","51","GC14P025005","45.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP14"
"BDNF","Brain Derived Neurotrophic Factor","Protein Coding","47","GC11M027654","45.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDNF"
"PTF1A","Pancreas Associated Transcription Factor 1a","Protein Coding","39","GC10P023212","45.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTF1A"
"MMP1","Matrix Metallopeptidase 1","Protein Coding","52","GC11M102810","45.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP1"
"GAD2","Glutamate Decarboxylase 2","Protein Coding","46","GC10P026216","45.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD2"
"AGTR2","Angiotensin II Receptor Type 2","Protein Coding","43","GC0XP116170","45.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGTR2"
"IAPP","Islet Amyloid Polypeptide","Protein Coding","40","GC12P021354","45.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IAPP"
"SRC","SRC Proto-Oncogene, Non-Receptor Tyrosine Kinase","Protein Coding","52","GC20P037344","45.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRC"
"NAGLU","N-Acetyl-Alpha-Glucosaminidase","Protein Coding","43","GC17P042535","45.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAGLU"
"CASP8","Caspase 8","Protein Coding","52","GC02P201233","45.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP8"
"BRCA1","BRCA1 DNA Repair Associated","Protein Coding","50","GC17M043044","45.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRCA1"
"NR3C2","Nuclear Receptor Subfamily 3 Group C Member 2","Protein Coding","47","GC04M148078","45.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR3C2"
"IL13","Interleukin 13","Protein Coding","45","GC05P132656","45.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL13"
"CCR5","C-C Motif Chemokine Receptor 5 (Gene/Pseudogene)","Protein Coding","47","GC03P046384","44.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR5"
"TGFBR1","Transforming Growth Factor Beta Receptor 1","Protein Coding","53","GC09P099104","44.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFBR1"
"NFKB1","Nuclear Factor Kappa B Subunit 1","Protein Coding","53","GC04P102501","44.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFKB1"
"FGFR3","Fibroblast Growth Factor Receptor 3","Protein Coding","55","GC04P001795","44.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR3"
"TNFRSF1B","TNF Receptor Superfamily Member 1B","Protein Coding","47","GC01P012167","44.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1B"
"CDKN1A","Cyclin Dependent Kinase Inhibitor 1A","Protein Coding","50","GC06P046057","44.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN1A"
"HBA1","Hemoglobin Subunit Alpha 1","Protein Coding","42","GC16P001212","44.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBA1"
"RBP4","Retinol Binding Protein 4","Protein Coding","44","GC10M093591","44.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBP4"
"MIR126","MicroRNA 126","RNA Gene","20","GC09P136670","44.58","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR126"
"HTR2A","5-Hydroxytryptamine Receptor 2A","Protein Coding","47","GC13M046831","44.57","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR2A"
"MAPK14","Mitogen-Activated Protein Kinase 14","Protein Coding","52","GC06P046047","44.53","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14"
"MAPK3","Mitogen-Activated Protein Kinase 3","Protein Coding","49","GC16M030117","44.52","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK3"
"CYCS","Cytochrome C, Somatic","Protein Coding","49","GC07M025118","44.46","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYCS"
"LTA","Lymphotoxin Alpha","Protein Coding","42","GC06P033395","44.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LTA"
"PTPRC","Protein Tyrosine Phosphatase Receptor Type C","Protein Coding","51","GC01P198607","44.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRC"
"MIR146A","MicroRNA 146a","RNA Gene","21","GC05P160485","44.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR146A"
"IL18","Interleukin 18","Protein Coding","44","GC11M112143","44.12","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL18"
"PON2","Paraoxonase 2","Protein Coding","42","GC07M095404","44.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PON2"
"CCND1","Cyclin D1","Protein Coding","52","GC11P069641","44.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCND1"
"FLNA","Filamin A","Protein Coding","49","GC0XM154348","44.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLNA"
"CD4","CD4 Molecule","Protein Coding","50","GC12P006786","44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD4"
"HLA-A","Major Histocompatibility Complex, Class I, A","Protein Coding","46","GC06P033211","43.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-A"
"PLAT","Plasminogen Activator, Tissue Type","Protein Coding","49","GC08M042174","43.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAT"
"GHR","Growth Hormone Receptor","Protein Coding","47","GC05P042429","43.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHR"
"IL2RB","Interleukin 2 Receptor Subunit Beta","Protein Coding","48","GC22M037125","43.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2RB"
"MAPK8","Mitogen-Activated Protein Kinase 8","Protein Coding","50","GC10P048306","43.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK8"
"PRODH","Proline Dehydrogenase 1","Protein Coding","45","GC22M018912","43.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRODH"
"MAPK10","Mitogen-Activated Protein Kinase 10","Protein Coding","51","GC04M085990","43.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK10"
"PTPN1","Protein Tyrosine Phosphatase Non-Receptor Type 1","Protein Coding","50","GC20P050510","43.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN1"
"CYP17A1","Cytochrome P450 Family 17 Subfamily A Member 1","Protein Coding","49","GC10M102830","43.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP17A1"
"COL2A1","Collagen Type II Alpha 1 Chain","Protein Coding","48","GC12M047972","43.29","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL2A1"
"MIR17","MicroRNA 17","RNA Gene","19","GC13P091350","43.23","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR17"
"HSPG2","Heparan Sulfate Proteoglycan 2","Protein Coding","47","GC01M021822","43.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPG2"
"KIT","KIT Proto-Oncogene, Receptor Tyrosine Kinase","Protein Coding","53","GC04P054657","43.09","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIT"
"VCAM1","Vascular Cell Adhesion Molecule 1","Protein Coding","46","GC01P100719","43.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VCAM1"
"VHL","Von Hippel-Lindau Tumor Suppressor","Protein Coding","46","GC03P010205","43.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VHL"
"JUN","Jun Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","49","GC01M058780","43.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JUN"
"GLIS3","GLIS Family Zinc Finger 3","Protein Coding","39","GC09M003816","43.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLIS3"
"CDKAL1","CDK5 Regulatory Subunit Associated Protein 1 Like 1","Protein Coding","37","GC06P020534","43.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKAL1"
"ITGAM","Integrin Subunit Alpha M","Protein Coding","46","GC16P031420","42.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAM"
"PCSK9","Proprotein Convertase Subtilisin/Kexin Type 9","Protein Coding","50","GC01P055039","42.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK9"
"TYR","Tyrosinase","Protein Coding","46","GC11P089177","42.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYR"
"GFAP","Glial Fibrillary Acidic Protein","Protein Coding","47","GC17M044905","42.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP"
"BAX","BCL2 Associated X, Apoptosis Regulator","Protein Coding","48","GC19P048954","42.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAX"
"PRKAR1A","Protein Kinase CAMP-Dependent Type I Regulatory Subunit Alpha","Protein Coding","52","GC17P068414","42.49","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAR1A"
"SELE","Selectin E","Protein Coding","44","GC01M169722","42.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELE"
"CPT1A","Carnitine Palmitoyltransferase 1A","Protein Coding","47","GC11M068754","42.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPT1A"
"NGF","Nerve Growth Factor","Protein Coding","50","GC01M115285","42.33","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGF"
"ADA","Adenosine Deaminase","Protein Coding","50","GC20M044620","42.25","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADA"
"NR1H4","Nuclear Receptor Subfamily 1 Group H Member 4","Protein Coding","48","GC12P100473","42.24","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1H4"
"EIF2AK3","Eukaryotic Translation Initiation Factor 2 Alpha Kinase 3","Protein Coding","48","GC02M088637","42.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK3"
"AVP","Arginine Vasopressin","Protein Coding","45","GC20M003082","42.08","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AVP"
"CP","Ceruloplasmin","Protein Coding","48","GC03M149162","42.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CP"
"AR","Androgen Receptor","Protein Coding","53","GC0XP067544","41.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR"
"MC4R","Melanocortin 4 Receptor","Protein Coding","45","GC18M060371","41.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MC4R"
"SST","Somatostatin","Protein Coding","42","GC03M187668","41.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SST"
"IGFBP2","Insulin Like Growth Factor Binding Protein 2","Protein Coding","44","GC02P216632","41.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP2"
"TLR1","Toll Like Receptor 1","Protein Coding","47","GC04M038797","41.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR1"
"AGPAT2","1-Acylglycerol-3-Phosphate O-Acyltransferase 2","Protein Coding","45","GC09M136673","41.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGPAT2"
"APOC2","Apolipoprotein C2","Protein Coding","45","GC19P044945","41.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOC2"
"TRPV4","Transient Receptor Potential Cation Channel Subfamily V Member 4","Protein Coding","49","GC12M109783","41.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPV4"
"CXCL12","C-X-C Motif Chemokine Ligand 12","Protein Coding","45","GC10M044370","41.6","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL12"
"ADRB3","Adrenoceptor Beta 3","Protein Coding","45","GC08M037962","41.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB3"
"PYGM","Glycogen Phosphorylase, Muscle Associated","Protein Coding","46","GC11M064746","41.5","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYGM"
"MTTP","Microsomal Triglyceride Transfer Protein","Protein Coding","45","GC04P099563","41.42","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTTP"
"TLR5","Toll Like Receptor 5","Protein Coding","47","GC01M223109","41.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR5"
"CAV1","Caveolin 1","Protein Coding","48","GC07P116524","41.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAV1"
"NFE2L2","Nuclear Factor, Erythroid 2 Like 2","Protein Coding","47","GC02M177227","41.21","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFE2L2"
"FASLG","Fas Ligand","Protein Coding","47","GC01P172628","41.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASLG"
"MYO7A","Myosin VIIA","Protein Coding","42","GC11P077128","41.15","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYO7A"
"SMAD3","SMAD Family Member 3","Protein Coding","48","GC15P067063","41.06","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD3"
"GATA6","GATA Binding Protein 6","Protein Coding","47","GC18P022169","41.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATA6"
"MAP2K1","Mitogen-Activated Protein Kinase Kinase 1","Protein Coding","54","GC15P066386","40.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP2K1"
"MPO","Myeloperoxidase","Protein Coding","50","GC17M058269","40.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPO"
"ABCB1","ATP Binding Cassette Subfamily B Member 1","Protein Coding","51","GC07M087504","40.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB1"
"CYBB","Cytochrome B-245 Beta Chain","Protein Coding","47","GC0XP037780","40.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYBB"
"PPARGC1A","PPARG Coactivator 1 Alpha","Protein Coding","47","GC04M023755","40.44","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARGC1A"
"GAA","Glucosidase Alpha, Acid","Protein Coding","47","GC17P080101","40.43","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAA"
"AQP2","Aquaporin 2","Protein Coding","46","GC12P049950","40.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP2"
"HSD11B1","Hydroxysteroid 11-Beta Dehydrogenase 1","Protein Coding","49","GC01P209686","40.13","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD11B1"
"PLAU","Plasminogen Activator, Urokinase","Protein Coding","52","GC10P073909","40.11","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAU"
"PCNT","Pericentrin","Protein Coding","42","GC21P046324","40.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCNT"
"FLT1","Fms Related Receptor Tyrosine Kinase 1","Protein Coding","51","GC13M028300","39.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT1"
"PCK2","Phosphoenolpyruvate Carboxykinase 2, Mitochondrial","Protein Coding","46","GC14P024094","39.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCK2"
"CYP2C9","Cytochrome P450 Family 2 Subfamily C Member 9","Protein Coding","49","GC10P094938","39.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C9"
"FOXC2","Forkhead Box C2","Protein Coding","43","GC16P086567","39.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXC2"
"CDKN3","Cyclin Dependent Kinase Inhibitor 3","Protein Coding","40","GC14P054398","39.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN3"
"GDNF","Glial Cell Derived Neurotrophic Factor","Protein Coding","47","GC05M037812","39.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDNF"
"G6PC","Glucose-6-Phosphatase Catalytic Subunit","Protein Coding","43","GC17P042900","39.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PC"
"PTGS1","Prostaglandin-Endoperoxide Synthase 1","Protein Coding","46","GC09P122370","39.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS1"
"EDNRB","Endothelin Receptor Type B","Protein Coding","49","GC13M077895","39.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDNRB"
"XDH","Xanthine Dehydrogenase","Protein Coding","47","GC02M031294","39.56","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XDH"
"ALDH2","Aldehyde Dehydrogenase 2 Family Member","Protein Coding","50","GC12P111766","39.41","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH2"
"WNK1","WNK Lysine Deficient Protein Kinase 1","Protein Coding","46","GC12P000733","39.38","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNK1"
"RYR1","Ryanodine Receptor 1","Protein Coding","48","GC19P038434","39.37","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RYR1"
"ITGB2","Integrin Subunit Beta 2","Protein Coding","50","GC21M044885","39.35","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB2"
"JAZF1","JAZF Zinc Finger 1","Protein Coding","39","GC07M027830","39.17","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAZF1"
"CD79A","CD79a Molecule","Protein Coding","46","GC19P041877","39.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD79A"
"CYP2C19","Cytochrome P450 Family 2 Subfamily C Member 19","Protein Coding","47","GC10P094762","38.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2C19"
"NPPA","Natriuretic Peptide A","Protein Coding","46","GC01M011846","38.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPPA"
"AVPR2","Arginine Vasopressin Receptor 2","Protein Coding","49","GC0XP153902","38.59","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AVPR2"
"SYP","Synaptophysin","Protein Coding","43","GC0XM049187","38.55","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYP"
"DGAT2","Diacylglycerol O-Acyltransferase 2","Protein Coding","43","GC11P075759","38.45","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGAT2"
"MIR125A","MicroRNA 125a","RNA Gene","19","GC19P051723","38.4","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR125A"
"IGFBP1","Insulin Like Growth Factor Binding Protein 1","Protein Coding","43","GC07P046473","38.39","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP1"
"RAF1","Raf-1 Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","54","GC03M012583","38.36","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAF1"
"ISL1","ISL LIM Homeobox 1","Protein Coding","45","GC05P051383","38.34","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ISL1"
"NPPB","Natriuretic Peptide B","Protein Coding","44","GC01M011858","38.2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPPB"
"CDKN2B","Cyclin Dependent Kinase Inhibitor 2B","Protein Coding","47","GC09M022002","38.18","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2B"
"CYP3A4","Cytochrome P450 Family 3 Subfamily A Member 4","Protein Coding","49","GC07M099759","38.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP3A4"
"NF2","Neurofibromin 2","Protein Coding","49","GC22P029603","38.14","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NF2"
"TIMP1","TIMP Metallopeptidase Inhibitor 1","Protein Coding","45","GC0XP047583","37.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP1"
